시설번호,놀이시설명,우편번호,주 소,설치일자,설치장소,운영구분,지역분류,민공구분
561504,애플트리(현대백화점 킨텍스점 어린이실내놀이시설 키즈룸),10391,경기도 고양시 일산서구 호수로 817 (대화동)5층,2017-09-26,대규모점포,운영,경기 고양시 일산서구 대화동,민간
561547,키즈카페리틀,10568,경기도 고양시 덕양구 통일로 345 (신원동)유창프라자 8층일부,2017-09-30,식품접객업소,운영,경기 고양시 덕양구 신원동,민간
561774,One's kids (화덕구이하나),10266,경기도 고양시 덕양구 통일로 880 (관산동)1층,2017-10-16,식품접객업소,운영,경기 고양시 덕양구 관산동,민간
561844,좋은나무카페,10303,"경기 고양시 일산동구 풍동1237-3, 2층",2017-10-26,식품접객업소,운영,경기 고양시 일산동구 풍동,민간
561985,(주)하나로뮤즈파크,10226,경기도 고양시 일산서구 대화로 362 (대화동)대화동 2324,2017-11-10,놀이제공영업소,운영,경기 고양시 일산서구 대화동,민간
562074,원흥동일스위트아파트 705동앞 어린이놀이터1,10551,경기 고양시 덕양구 도내동1107,2017-11-15,주택단지,운영,경기 고양시 덕양구 도내동,민간
562075,원흥동일스위트아파트 713동앞 어린이놀이터2,10551,경기 고양시 덕양구 도내동1107,2017-11-15,주택단지,운영,경기 고양시 덕양구 도내동,민간
562076,원흥동일스위트아파트 702동앞 유아놀이터,10551,경기 고양시 덕양구 도내동1107,2017-11-15,주택단지,운영,경기 고양시 덕양구 도내동,민간
562961,라온컴퍼니 그랜드백화점 일산점,10387,경기도 고양시 일산서구 중앙로 1436 (주엽동)그랜드백화점일산점 지하3층,2018-01-31,대규모점포,운영,경기 고양시 일산서구 주엽동,민간
562986,SBS일산어린이집,10241,경기도 고양시 일산서구 일현로 111 (탄현동)일산 SBS어린이집,2017-02-01,어린이집,운영,경기 고양시 일산서구,민간
562993,글로벌창의 키즈킹덤 어린이집 놀이시설,10244,경기도 고양시 일산서구 홀트로 58 (탄현동)글로벌창의 키즈킹덤 어린이집,2018-01-24,어린이집,운영,경기 고양시 일산서구 탄현동,민간
563055,원흥동일스위트아파트 703동앞 어린이놀이터3,10551,경기 고양시 덕양구 도내동1107,2017-11-15,주택단지,운영,경기 고양시 덕양구 도내동,민간
563064,춘천후평닭갈비 실내놀이터,10551,경기도 고양시 덕양구 의장로 122 (도내동)201호,2018-02-02,식품접객업소,운영,경기 고양시 덕양구 도내동,민간
563131,고양삼송동일스위트2차아파트 어린이놀이터1(1005동 옆),10570,경기 고양시 덕양구 신원동661 동일스위트2차,2018-02-06,주택단지,운영,경기 고양시 덕양구 신원동,민간
563132,고양삼송동일스위트2차아파트 어린이놀이터2(1001동 앞),10570,경기 고양시 덕양구 신원동661 동일스위트2차,2018-02-06,주택단지,운영,경기 고양시 덕양구 신원동,민간
563133,고양삼송동일스위트2차아파트 유아놀이터(단지내 유치원 앞),10570,경기 고양시 덕양구 신원동661 동일스위트2차,2018-02-06,주택단지,운영,경기 고양시 덕양구 신원동,민간
563176,고양법원어린이집 놀이시설,10413,경기도 고양시 일산동구 호수로 550 (장항동)사법연수원부지 내,2018-02-28,어린이집,운영,경기 고양시 일산동구 장항동,민간
563228,솔바람공원 어린이놀이터,10599,경기도 고양시 덕양구 고양대로 1804-30 (동산동)솔바람공원,2017-09-30,도시공원,운영,경기 고양시 덕양구 동산동,공공
563343,숲속삼성어린이집 4층,10271,경기도 고양시 덕양구 푸른마을로 110-8 (벽제동),2018-03-01,어린이집,운영,경기 고양시 덕양구 고양동,민간
563740,일산센트럴아이파크 111동앞 어린이놀이터1,10310,경기도 고양시 일산동구 중산동49-1,2018-02-06,주택단지,운영,경기 고양시 일산동구 중산동,민간
563741,일산센트럴아이파크 105동옆 유아놀이터,10310,경기도 고양시 일산동구 중산동49-1,2018-02-06,주택단지,운영,경기 고양시 일산동구 중산동,민간
563764,일산센트럴아이파크 106동 앞 어린이놀이터1,10310,경기도 고양시 일산동구 중산동49-1,2018-03-20,주택단지,운영,경기 고양시 일산동구 중산동,민간
563765,일산센트럴아이파크 108동 뒤 클러스터가든,10310,경기도 고양시 일산동구 중산동49-1,2018-03-20,주택단지,운영,경기 고양시 일산동구 중산동,민간
563946,일산아이사랑 어린이집 실내놀이시설,10209,경기도 고양시 일산서구 송산로 339 (가좌동)일산아이사랑 어린이집,2018-04-12,어린이집,운영,경기 고양시 일산서구 가좌동,민간
564070,이케아 고양점 스몰란드(실내놀이터),10551,경기도 고양시 덕양구 권율대로 420 (도내동),2017-10-11,대규모점포,운영,경기 고양시 덕양구 도내동,민간
564166,고양시립대화소망어린이집,10382,경기도 고양시 일산서구 일산로 778 (대화동)고양시립대화소망어린이집,2014-07-16,어린이집,운영,경기 고양시 일산서구 대화동,공공
564430,고양시립저현어린이집 실외놀이시설,10299,경기도 고양시 일산동구 식사동1536,2018-06-05,어린이집,운영,경기 고양시 일산동구 식사동,민간
564521,이바돔감자탕2,10564,"경기도 고양시 덕양구 권율대로 668 (원흥동)티오피클래식 C동 204, 205, 206호",2018-05-23,식품접객업소,운영,경기 고양시 덕양구 원흥동,민간
564657,모당공원 어린이놀이시설,10310,경기도 고양시 일산동구 중산동227-1,2018-06-05,도시공원,운영,경기 고양시 일산동구 중산동,공공
564718,국제전시장공원(국화) 어린이놀이터,10390,경기도 고양시 일산서구 킨텍스로 217-6 (대화동),2018-05-31,도시공원,운영,경기 고양시 일산서구 대화동,공공
564736,SF고양 챔피언1250,10595,경기도 고양시 덕양구 고양대로 1955 (동산동)스타필드 고양 4층,2018-06-29,대규모점포,운영,경기 고양시 덕양구 동산동,민간
564751,삼송원흥역푸르지오 103동 앞 어린이놀이터,10564,경기도 고양시 덕양구 원흥동630,2018-06-18,주택단지,운영,경기 고양시 덕양구 원흥동,민간
564752,삼송원흥역푸르지오 101동 앞 유아놀이터,10564,경기도 고양시 덕양구 원흥동630,2018-06-18,주택단지,운영,경기 고양시 덕양구 원흥동,민간
565212,시크릿쥬쥬&또봇프리미엄키즈카페,10571,경기도 고양시 덕양구 권율대로 896-12 (신원동)유아빌딩 3층,2018-07-31,식품접객업소,운영,경기 고양시 덕양구 신원동,민간
565441,고양향동DMC리슈빌더포레스트 101동 놀이터,10545,경기도 고양시 덕양구 향동동570,2018-08-16,주택단지,운영,경기 고양시 덕양구 향동동,민간
565442,고양향동DMC리슈빌더포레스트 103동 놀이터,10545,경기도 고양시 덕양구 향동동570,2018-08-16,주택단지,운영,경기 고양시 덕양구 향동동,민간
565443,고양향동DMC리슈빌더포레스트 111동 놀이터,10545,경기도 고양시 덕양구 향동동570,2018-08-16,주택단지,운영,경기 고양시 덕양구 향동동,민간
565455,주렁주렁 킨텍스점 실내놀이시설,10391,경기도 고양시 일산서구 주엽로 79 (대화동)애니멀테마파크,2018-08-23,놀이제공영업소,운영,경기 고양시 일산서구 대화동,민간
565506,중산체육공원 어린이놀이터(물놀이형 수경시설),10310,경기도 고양시 일산동구 중산동1565,2018-09-15,도시공원,운영,경기 고양시 일산동구 중산동,공공
565513,일산에듀포레푸르지오 101동 앞 어린이놀이터1,10248,경기도 고양시 일산서구 탄현동100-1,2018-07-16,주택단지,운영,경기 고양시 일산서구 탄현동,민간
565514,일산에듀포레푸르지오 108동 앞 어린이놀이터2,10248,경기도 고양시 일산서구 탄현동100-1,2018-07-16,주택단지,운영,경기 고양시 일산서구 탄현동,민간
565515,일산에듀포레푸르지오 104동 앞 어린이놀이터3,10248,경기도 고양시 일산서구 탄현동100-1,2018-07-16,주택단지,운영,경기 고양시 일산서구 탄현동,민간
565516,일산에듀포레푸르지오 113동 앞 어린이놀이터4,10248,경기도 고양시 일산서구 탄현동100-1,2018-07-16,주택단지,운영,경기 고양시 일산서구 탄현동,민간
565517,일산에듀포레푸르지오 어린이집 옆 유아놀이터,10248,경기도 고양시 일산서구 탄현동100-1,2018-07-16,주택단지,운영,경기 고양시 일산서구 탄현동,민간
565722,잭슨 나인스,10242,"경기도 고양시 일산서구 일현로 97-11 (탄현동, 일산 위브더제니스)",2018-09-21,놀이제공영업소,운영,경기 고양시 일산서구 탄현동,민간
565723,일산시티프라디움 어린이놀이터1(101동옆),10364,경기도 고양시 일산동구 장항동1319-19,2018-08-31,주택단지,운영,경기 고양시 일산동구 장항동,민간
565724,일산시티프라디움 어린이놀이터2(104동앞),10364,경기도 고양시 일산동구 장항동1319-19,2018-08-31,주택단지,운영,경기 고양시 일산동구 장항동,민간
565926,원흥호반베르디움더퍼스트 실내놀이시설,10551,"경기도 고양시 덕양구 도래울로 17 (도내동, 원흥 호반베르디움 더퍼스트)",2018-08-09,주택단지,운영,경기 고양시 덕양구 도내동,민간
566305,서정마을12단지 1202동 뒤편 어린이놀이시설,10486,경기도 고양시 덕양구 서정마을2로 17 (행신동),2018-11-09,주택단지,운영,경기 고양시 덕양구 행신동,민간
566534,dmc호반베르디움더포레 3단지 놀이터1 (301동 앞),10545,경기도 고양시 덕양구 향동동557,2018-11-26,주택단지,운영,경기 고양시 덕양구 향동동,민간
566535,dmc호반베르디움더포레 3단지 놀이터2 (307동 앞),10545,경기도 고양시 덕양구 향동동557,2018-11-26,주택단지,운영,경기 고양시 덕양구 향동동,민간
566536,dmc호반베르디움더포레 3단지 유아놀이터 (307동 뒤),10545,경기도 고양시 덕양구 향동동557,2018-11-26,주택단지,운영,경기 고양시 덕양구 향동동,민간
566757,윗내유동 쌈지공원,10262,경기도 고양시 덕양구 내유동422-1번지,2018-12-06,도시공원,운영,경기 고양시 덕양구 내유동,공공
566892,콩순이놀이터 일산장항점,10403,경기도 고양시 일산동구 백마로 195 (장항동)지하 1층 1105-1110호,2018-12-09,놀이제공영업소,운영,경기 고양시 일산동구 장항동,민간
566918,서구청 직장어린이집 놀이터,10216,경기도 고양시 일산서구 대화동대화동 2321번지,2018-12-05,어린이집,운영,경기 고양시 일산서구 대화동,공공
567153,킨텍스 꿈에그린 201동 앞 어린이놀이터,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567154,킨텍스 꿈에그린 102동 앞 어린이놀이터,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567155,킨텍스 꿈에그린 102동 필로티,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567156,킨텍스 꿈에그린 104동 필로티,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567157,킨텍스 꿈에그린 103동 필로티,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567158,킨텍스 꿈에그린 105동 필로티,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567159,킨텍스 꿈에그린 104동 앞 유아놀이터,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동),2018-12-15,주택단지,운영,경기 고양시 일산서구 대화동,민간
567414,엘리스트리 일산점,10401,경기도 고양시 일산동구 중앙로 1283 (장항동)롯데백화점 일산점 9층,2019-01-18,대규모점포,운영,경기 고양시 일산동구 장항동,민간
567583,타요 일산주엽점,10379,경기도 고양시 일산서구 중앙로 1496 (주엽동)타요 일산주엽점,2019-01-30,놀이제공영업소,운영,경기 고양시 일산서구 주엽동,민간
567611,자연에스파 놀이시설,10248,경기도 고양시 일산서구 탄현로 144-103 (탄현동)다영프라자 지1층 B101호,2019-01-10,목욕장업소,운영,경기 고양시 일산서구 탄현동,민간
567682,신한은행 일산DR센터 어린이집,10401,경기도 고양시 일산동구 중앙로 1311 (장항동)신한은행 일산DR센터 업무동 3층,2019-02-15,어린이집,운영,경기 고양시 일산동구 장항동,민간
567971,킨텍스꿈에그린 키즈놀이터,10391,경기도 고양시 일산서구 킨텍스로 240 (대화동)킨텍스꿈에그린 EDU ZONE 1층,2019-03-06,주택단지,운영,경기 고양시 일산서구,민간
567991,토이킹덤 플레이,10595,경기도 고양시 덕양구 고양대로 1955 (동산동)3100호(3층),2019-03-09,놀이제공영업소,운영,경기 고양시 덕양구 동산동,민간
568043,dmc호반베르디움더포레 2단지 207동 옆 어린이놀이터1,10545,경기도 고양시 덕양구 향동동571,2019-02-11,주택단지,운영,경기 고양시 덕양구 향동동,민간
