"","면적당가격","전용면적...","층","노후정도","총인구밀도","성비","고령화정도","건물위생관리업","목욕장업","미용업","세탁업","숙박업","이용업","대부업","단란주점","유흥주점","지식산업센터","총센터면적","총유치업체수","연립주택동수","연립주택가구수","공연장","대규모점포","도서관","도서관총자료","도시공원","도시공원총면적","의료기관","의료유사업소","자동차대여업","전통시장여부","영화상영관수","여행업","어린이보호구역","약국","문화유통업","전기차충전기"
"4187",706.264566706688,84.954,19,7,1741.48660328436,1.00507513185392,0.166608764702963,0,1,38,2,0,1,3,0,0,1,173753,795,39,2180,0,2,0,0,2,153767,7,0,0,"N",9,4,2,6,1,0
"4188",395.560278663361,84.69,11,27,14947.2983120461,0.930851483328265,0.183121968192075,22,3,164,23,9,16,17,1,3,2,195043,459,136,10883,0,5,1,154798,11,217654,53,0,4,"N",12,34,5,26,108,14
"4189",258.808347100992,84.6186,8,15,903.843074459568,1.09852216748768,0.254185490300292,2,0,8,4,0,1,0,0,0,0,0,0,18,1203,0,0,1,10778,0,0,2,0,0,"N",0,0,0,1,0,0
"4190",461.719274680994,59.56,14,25,14947.2983120461,0.930851483328265,0.183121968192075,22,3,164,23,9,16,17,1,3,2,195043,459,136,10883,0,5,1,154798,11,217654,53,0,4,"N",12,34,5,26,108,14
"4191",256.734006734007,59.4,8,25,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4192",339.225991399904,146.51,2,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4193",661.024588111573,59.907,47,6,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4194",494.29210309521,84.97,15,6,3935.60070671378,0.946563551361035,0.175910753967363,1,1,31,4,0,1,1,0,0,0,0,0,89,6793,0,2,0,0,5,247490,19,0,0,"N",0,1,4,7,9,0
"4195",212.089077412513,84.87,15,23,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4196",365.205331689653,129.79,4,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4197",289.253133575614,134.83,1,23,17065.8767349489,0.942911508493996,0.186832349577701,27,4,214,29,10,16,23,6,12,0,0,0,239,20873,1,4,3,303207,20,209672,125,2,2,"N",8,27,11,39,91,5
"4198",675.619594628243,120.482,23,6,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4199",358.865748911637,84.99,11,25,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4200",331.797235023041,75.95,8,16,2425.44850498339,1.03552110634027,0.272772100923212,4,2,49,10,6,10,1,6,0,0,0,0,42,2738,0,0,1,26835,0,0,18,0,0,"N",0,0,5,9,22,0
"4201",694.639929790863,120.782,53,6,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4202",277.284442540425,72.1281,4,18,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4203",333.207831325301,53.12,16,25,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4204",333.500083375021,59.97,20,22,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4205",294.159175413,84.988,24,16,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4206",414.878397711016,69.9,4,26,30121.0964347079,0.884918476206476,0.215682401702891,19,5,211,24,2,20,9,2,9,0,0,0,295,20897,0,7,1,139151,11,137253,136,1,3,"N",9,26,9,31,21,1
"4207",388.786918071083,59.93,3,23,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4208",557.760141093474,45.36,5,23,5774.92083419618,0.939113257761473,0.180608756089333,11,4,177,19,14,11,12,1,2,0,0,0,191,10453,2,8,2,159110,24,458635,62,0,3,"N",8,16,6,32,73,15
"4209",512.005649717514,84.96,16,27,18830.7369101487,0.902635732609571,0.184408175517349,9,2,129,19,3,4,14,2,6,0,0,0,230,11300,5,3,3,383560,10,775144,80,0,2,"N",0,13,8,26,24,1
"4210",305.841062923038,59.835,5,25,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4211",350.770478507705,49.32,1,31,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4212",548.207885304659,55.8,4,34,2218.68318163487,1.07214426236164,0.25747388548329,13,4,83,18,10,15,1,7,6,0,0,0,120,5739,1,0,0,0,7,182811,28,1,0,"Y",0,3,6,17,68,1
"4213",400.773908236595,72.36,9,24,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4214",574.358974358974,48.75,4,25,30121.0964347079,0.884918476206476,0.215682401702891,19,5,211,24,2,20,9,2,9,0,0,0,295,20897,0,7,1,139151,11,137253,136,1,3,"N",9,26,9,31,21,1
"4215",306.603773584906,59.36,4,22,1235.90255591054,1.0132058287796,0.243093030019065,3,3,55,11,9,8,0,3,4,0,0,0,119,8999,0,0,3,55856,7,43802,29,0,0,"N",0,2,5,11,28,0
"4216",703.839577696253,120.482,23,6,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4217",408.970976253298,45.48,8,24,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4218",362.466124661247,59.04,11,26,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4219",508.41431618867,84.38,13,4,3935.60070671378,0.946563551361035,0.175910753967363,1,1,31,4,0,1,1,0,0,0,0,0,89,6793,0,2,0,0,5,247490,19,0,0,"N",0,1,4,7,9,0
"4220",610.50061050061,49.14,9,26,18830.7369101487,0.902635732609571,0.184408175517349,9,2,129,19,3,4,14,2,6,0,0,0,230,11300,5,3,3,383560,10,775144,80,0,2,"N",0,13,8,26,24,1
"4221",325.447771243884,133.662,5,13,6970.72310405644,0.936596599539419,0.179865398239045,5,1,61,13,0,2,0,0,0,0,0,0,145,10883,0,0,1,94425,11,115102,35,0,2,"N",0,3,7,9,18,0
"4222",329.087048832272,84.78,11,6,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4223",297.125483692648,72.36,5,24,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4224",410.636545475938,84.99,5,24,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4225",575.881802268974,74.6681,4,3,1875.82417582418,0.934277620396601,0.187212319022512,1,1,46,4,0,1,2,0,0,0,0,0,86,7963,0,0,1,52017,5,223146,19,0,0,"N",0,10,3,8,23,0
"4226",271.711951991999,59.99,5,24,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4227",241.622574955908,56.7,5,35,2425.44850498339,1.03552110634027,0.272772100923212,4,2,49,10,6,10,1,6,0,0,0,0,42,2738,0,0,1,26835,0,0,18,0,0,"N",0,0,5,9,22,0
"4228",326.304629520556,84.89,22,17,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4229",373.577736190076,84.3198,6,16,5037.97653958944,0.94679585245623,0.138915567973457,6,1,44,6,0,4,0,0,0,0,0,0,86,8297,0,0,1,70739,10,100030,20,0,1,"N",0,6,7,11,15,0
"4230",508.527293132871,84.5579,12,17,2218.68318163487,1.07214426236164,0.25747388548329,13,4,83,18,10,15,1,7,6,0,0,0,120,5739,1,0,0,0,7,182811,28,1,0,"Y",0,3,6,17,68,1
"4231",365.205331689653,129.79,7,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4232",244.087654588848,92.18,10,12,8488.86108161409,0.969201651545141,0.253012776751723,13,3,46,11,32,13,1,18,19,0,0,0,70,2655,1,0,1,4663,5,120069,21,5,1,"N",0,3,2,8,68,2
"4233",229.276895943563,73.71,1,30,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4234",761.160740627102,84.739,20,4,2506.61608270727,0.96343045589385,0.197919806005051,1,0,46,4,0,3,2,0,0,0,0,0,48,4181,0,1,1,43496,6,335121,28,0,0,"N",0,6,3,10,5,0
"4235",365.205331689653,129.79,4,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4236",309.973045822102,59.36,13,22,1235.90255591054,1.0132058287796,0.243093030019065,3,3,55,11,9,8,0,3,4,0,0,0,119,8999,0,0,3,55856,7,43802,29,0,0,"N",0,2,5,11,28,0
"4237",332.074890207258,129.79,1,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4238",601.627934410759,84.77,15,6,1875.82417582418,0.934277620396601,0.187212319022512,1,1,46,4,0,1,2,0,0,0,0,0,86,7963,0,0,1,52017,5,223146,19,0,0,"N",0,10,3,8,23,0
"4239",413.369552379828,84.67,7,12,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4240",374.490462836738,238.9914,26,9,5037.97653958944,0.94679585245623,0.138915567973457,6,1,44,6,0,4,0,0,0,0,0,0,86,8297,0,0,1,70739,10,100030,20,0,1,"N",0,6,7,11,15,0
"4241",252.970937757383,84.99,7,17,2701.93110647182,0.972452945210699,0.168382622805154,5,0,31,4,0,0,2,0,0,0,0,0,65,4936,0,0,1,42177,1,50155,9,0,0,"N",0,1,3,3,9,0
"4242",318.623922284085,84.7394,14,10,1235.90255591054,1.0132058287796,0.243093030019065,3,3,55,11,9,8,0,3,4,0,0,0,119,8999,0,0,3,55856,7,43802,29,0,0,"N",0,2,5,11,28,0
"4243",308.425275827482,59.82,6,18,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4244",506.299305310255,84.93,15,27,18830.7369101487,0.902635732609571,0.184408175517349,9,2,129,19,3,4,14,2,6,0,0,0,230,11300,5,3,3,383560,10,775144,80,0,2,"N",0,13,8,26,24,1
"4245",379.314406879491,84.89,3,12,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4246",394.621966125371,57.27,13,26,30121.0964347079,0.884918476206476,0.215682401702891,19,5,211,24,2,20,9,2,9,0,0,0,295,20897,0,7,1,139151,11,137253,136,1,3,"N",9,26,9,31,21,1
"4247",365.911237016053,84.72,15,12,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4248",245.84878284701,124.06,1,10,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4249",506.299305310255,84.93,13,24,17065.8767349489,0.942911508493996,0.186832349577701,27,4,214,29,10,16,23,6,12,0,0,0,239,20873,1,4,3,303207,20,209672,125,2,2,"N",8,27,11,39,91,5
"4250",308.191403081914,49.32,1,31,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4251",220.050723556616,134.06,11,23,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4252",374.161666078362,84.99,1,13,6970.72310405644,0.936596599539419,0.179865398239045,5,1,61,13,0,2,0,0,0,0,0,0,145,10883,0,0,1,94425,11,115102,35,0,2,"N",0,3,7,9,18,0
"4253",399.83164983165,71.28,2,25,14947.2983120461,0.930851483328265,0.183121968192075,22,3,164,23,9,16,17,1,3,2,195043,459,136,10883,0,5,1,154798,11,217654,53,0,4,"N",12,34,5,26,108,14
"4254",517.60939167556,74.96,4,6,3935.60070671378,0.946563551361035,0.175910753967363,1,1,31,4,0,1,1,0,0,0,0,0,89,6793,0,2,0,0,5,247490,19,0,0,"N",0,1,4,7,9,0
"4255",490.066807313643,45.504,15,0,8488.86108161409,0.969201651545141,0.253012776751723,13,3,46,11,32,13,1,18,19,0,0,0,70,2655,1,0,1,4663,5,120069,21,5,1,"N",0,3,2,8,68,2
"4256",502.614185073186,84.5579,24,17,2218.68318163487,1.07214426236164,0.25747388548329,13,4,83,18,10,15,1,7,6,0,0,0,120,5739,1,0,0,0,7,182811,28,1,0,"Y",0,3,6,17,68,1
"4257",611.869803519193,84.9854,6,1,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4258",647.409186147798,84.954,11,7,1741.48660328436,1.00507513185392,0.166608764702963,0,1,38,2,0,1,3,0,0,1,173753,795,39,2180,0,2,0,0,2,153767,7,0,0,"N",9,4,2,6,1,0
"4259",406.119391215204,63.405,6,26,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4260",363.504180298073,41.265,18,21,30121.0964347079,0.884918476206476,0.215682401702891,19,5,211,24,2,20,9,2,9,0,0,0,295,20897,0,7,1,139151,11,137253,136,1,3,"N",9,26,9,31,21,1
"4261",347.181358126398,84.97,10,13,6970.72310405644,0.936596599539419,0.179865398239045,5,1,61,13,0,2,0,0,0,0,0,0,145,10883,0,0,1,94425,11,115102,35,0,2,"N",0,3,7,9,18,0
"4262",467.11377809154,84.99,4,10,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4263",629.75257198013,84.954,7,7,1741.48660328436,1.00507513185392,0.166608764702963,0,1,38,2,0,1,3,0,0,1,173753,795,39,2180,0,2,0,0,2,153767,7,0,0,"N",9,4,2,6,1,0
"4264",518.805014670579,74.98,9,6,3935.60070671378,0.946563551361035,0.175910753967363,1,1,31,4,0,1,1,0,0,0,0,0,89,6793,0,2,0,0,5,247490,19,0,0,"N",0,1,4,7,9,0
"4265",669.886990417908,84.9397,14,7,1741.48660328436,1.00507513185392,0.166608764702963,0,1,38,2,0,1,3,0,0,1,173753,795,39,2180,0,2,0,0,2,153767,7,0,0,"N",9,4,2,6,1,0
"4266",457.223662502946,84.86,10,10,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4267",259.40144968353,134.926,7,17,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4268",251.892147587512,84.56,3,19,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4269",357.036300348086,100.55,1,13,6970.72310405644,0.936596599539419,0.179865398239045,5,1,61,13,0,2,0,0,0,0,0,0,145,10883,0,0,1,94425,11,115102,35,0,2,"N",0,3,7,9,18,0
"4270",249.016975842982,84.3316,8,17,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4271",361.067503924647,146.51,25,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4272",479.896238651102,84.81,6,11,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4273",367.811492196511,84.962,15,24,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4274",530,50,7,24,17065.8767349489,0.942911508493996,0.186832349577701,27,4,214,29,10,16,23,6,12,0,0,0,239,20873,1,4,3,303207,20,209672,125,2,2,"N",8,27,11,39,91,5
"4275",345.661942620117,173.58,8,26,18830.7369101487,0.902635732609571,0.184408175517349,9,2,129,19,3,4,14,2,6,0,0,0,230,11300,5,3,3,383560,10,775144,80,0,2,"N",0,13,8,26,24,1
"4276",327.363078626017,84.921,12,11,1235.90255591054,1.0132058287796,0.243093030019065,3,3,55,11,9,8,0,3,4,0,0,0,119,8999,0,0,3,55856,7,43802,29,0,0,"N",0,2,5,11,28,0
"4277",563.709139426284,59.96,5,9,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4278",307.589434971581,59.82,15,18,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4279",340.026773761714,37.35,7,24,16858.8028169014,0.939049084723797,0.202761127007665,7,2,102,16,2,4,12,0,0,2,42316,218,201,14370,0,2,1,3070,23,292893,38,0,2,"N",0,9,9,14,47,1
"4280",395.526780459094,84.95,14,23,17065.8767349489,0.942911508493996,0.186832349577701,27,4,214,29,10,16,23,6,12,0,0,0,239,20873,1,4,3,303207,20,209672,125,2,2,"N",8,27,11,39,91,5
"4281",365.205331689653,129.79,5,8,1647.00075930144,0.977301731996354,0.176755336314601,5,1,29,8,0,2,3,0,0,0,0,0,84,6724,0,0,1,66396,7,92537,11,0,4,"Y",8,11,5,6,17,2
"4282",458.984477718694,104.5787,1,9,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4283",284.29169280615,125.927,12,10,1235.90255591054,1.0132058287796,0.243093030019065,3,3,55,11,9,8,0,3,4,0,0,0,119,8999,0,0,3,55856,7,43802,29,0,0,"N",0,2,5,11,28,0
"4284",663.169602098239,120.482,14,6,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4285",641.181750908537,84.9993,13,7,3935.60070671378,0.946563551361035,0.175910753967363,2,0,33,1,0,0,2,0,0,5,94594,1288,55,7387,0,0,0,0,4,7853,6,1,1,"N",0,1,1,3,8,0
"4286",325.977933801404,59.82,9,18,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4287",317.718078158647,84.981,24,19,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4288",406.791651927839,84.81,15,25,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4289",390.978415406488,154.74,3,9,5037.97653958944,0.94679585245623,0.138915567973457,6,1,44,6,0,4,0,0,0,0,0,0,86,8297,0,0,1,70739,10,100030,20,0,1,"N",0,6,7,11,15,0
"4290",414.426788547612,84.454,17,16,5774.92083419618,0.939113257761473,0.180608756089333,11,4,177,19,14,11,12,1,2,0,0,0,191,10453,2,8,2,159110,24,458635,62,0,3,"N",8,16,6,32,73,15
"4291",719.662112739199,84.762,17,4,2506.61608270727,0.96343045589385,0.197919806005051,1,0,46,4,0,3,2,0,0,0,0,0,48,4181,0,1,1,43496,6,335121,28,0,0,"N",0,6,3,10,5,0
"4292",232.00348933248,172.4112,1,17,6970.72310405644,0.936596599539419,0.179865398239045,5,1,61,13,0,2,0,0,0,0,0,0,145,10883,0,0,1,94425,11,115102,35,0,2,"N",0,3,7,9,18,0
"4293",245.098039215686,42.84,4,36,2425.44850498339,1.03552110634027,0.272772100923212,4,2,49,10,6,10,1,6,0,0,0,0,42,2738,0,0,1,26835,0,0,18,0,0,"N",0,0,5,9,22,0
"4294",403.210021530632,51.09,20,6,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4295",895.608628659476,103.84,41,3,14947.2983120461,0.930851483328265,0.183121968192075,22,3,164,23,9,16,17,1,3,2,195043,459,136,10883,0,5,1,154798,11,217654,53,0,4,"N",12,34,5,26,108,14
"4296",480.128034142438,74.98,2,5,3935.60070671378,0.946563551361035,0.175910753967363,1,1,31,4,0,1,1,0,0,0,0,0,89,6793,0,2,0,0,5,247490,19,0,0,"N",0,1,4,7,9,0
"4297",712.772105567328,103.82,57,3,14947.2983120461,0.930851483328265,0.183121968192075,22,3,164,23,9,16,17,1,3,2,195043,459,136,10883,0,5,1,154798,11,217654,53,0,4,"N",12,34,5,26,108,14
"4298",365.221489161169,84.88,9,26,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4299",344.928812564215,68.13,4,24,33070.4847896006,0.955775967430041,0.192504419794133,6,4,182,38,17,25,2,6,9,0,0,0,367,25564,0,0,1,144228,5,62723,83,1,0,"Y",0,12,7,26,68,0
"4300",776.87953387228,120.482,54,5,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4301",480.794355892344,114.81,7,27,18830.7369101487,0.902635732609571,0.184408175517349,9,2,129,19,3,4,14,2,6,0,0,0,230,11300,5,3,3,383560,10,775144,80,0,2,"N",0,13,8,26,24,1
"4302",446.489434219496,58.68,4,24,30121.0964347079,0.884918476206476,0.215682401702891,19,5,211,24,2,20,9,2,9,0,0,0,295,20897,0,7,1,139151,11,137253,136,1,3,"N",9,26,9,31,21,1
"4303",411.780360043538,162.7081,4,9,5037.97653958944,0.94679585245623,0.138915567973457,6,1,44,6,0,4,0,0,0,0,0,0,86,8297,0,0,1,70739,10,100030,20,0,1,"N",0,6,7,11,15,0
"4304",506.299305310255,84.93,8,5,3935.60070671378,0.946563551361035,0.175910753967363,1,1,31,4,0,1,1,0,0,0,0,0,89,6793,0,2,0,0,5,247490,19,0,0,"N",0,1,4,7,9,0
"4305",793.261821874826,19.7917,15,1,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4306",336.233990542977,84.7624,10,15,8488.86108161409,0.969201651545141,0.253012776751723,13,3,46,11,32,13,1,18,19,0,0,0,70,2655,1,0,1,4663,5,120069,21,5,1,"N",0,3,2,8,68,2
"4307",207.786526684164,45.72,5,35,2425.44850498339,1.03552110634027,0.272772100923212,4,2,49,10,6,10,1,6,0,0,0,0,42,2738,0,0,1,26835,0,0,18,0,0,"N",0,0,5,9,22,0
"4308",344.991672614799,42.03,2,32,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4309",464.086269978818,51.93,6,13,6970.72310405644,0.936596599539419,0.179865398239045,5,1,61,13,0,2,0,0,0,0,0,0,145,10883,0,0,1,94425,11,115102,35,0,2,"N",0,3,7,9,18,0
"4310",374.352847471127,75.33,15,28,7350.54598788901,0.966140974657773,0.242692360558859,12,4,90,16,5,13,5,16,6,0,0,0,129,8783,3,0,1,121421,8,697214,50,0,0,"Y",0,6,4,13,51,3
"4311",278.440731901352,50.28,1,24,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4312",422.163588390501,45.48,15,24,21499.8194980295,0.951617785705177,0.201021090707766,30,7,225,34,4,20,8,2,3,2,11729,12,419,31451,0,1,4,302631,33,218224,113,1,2,"N",0,31,19,42,96,2
"4313",350.824437427956,59.859,16,19,30245.9047178459,0.961502853625079,0.19860105892276,8,3,77,18,9,7,0,0,0,0,0,0,150,16493,0,0,1,21208,12,442936,51,0,0,"N",0,2,7,19,73,1
"4314",424.028268551237,84.9,6,24,17065.8767349489,0.942911508493996,0.186832349577701,27,4,214,29,10,16,23,6,12,0,0,0,239,20873,1,4,3,303207,20,209672,125,2,2,"N",8,27,11,39,91,5
